Name,Address,Coordinates
Sohar International Bank - Sohar Branch,,"[56.7315449, 24.3513196]"
Bank Muscat,,"[54.0923753, 17.0210369]"
QNB,,"[58.4982163, 23.6156615]"
Lemongrass,,"[58.4986751, 23.6127402]"
Al Reem Medical Center,,"[58.4910327, 23.6049077]"
مسجد مركز صحار الصحي,,"[56.7325916, 24.346402]"
شل,,"[56.7296617, 24.3466484]"
مركز شرطة صحار,,"[56.7313317, 24.3443747]"
Hsbc Atm,,"[56.7351987, 24.352061]"
Wasel Lee,,"[56.7335599, 24.3522643]"
محطة وقود نفط عمان,,"[56.7240941, 24.356069]"
محطة المها الطريف,,"[56.7224507, 24.3604997]"
مدرسة مسعود بن رمضان,,"[56.7170058, 24.36514]"
Oman oil,,"[56.7069514, 24.3640696]"
Shell,,"[56.4759578, 24.6723815]"
Sharjah Islamic Bank,,"[55.757697, 24.22778]"
Al Sultan,,"[55.757773, 24.2254582]"
جامع ابن عباس,,"[58.1337903, 23.6719828]"
الصيدلية العلمية,,"[58.1771003, 23.6832962]"
محطة وقود شل,,"[58.18951, 23.67657]"
قاعة المسرّات. للأفراح,,"[58.1271119, 23.6752953]"
مسجد,,"[56.2576866, 23.5667476]"
مسجد,,"[56.2572222, 23.5505119]"
قطع غيار السيارات مستعملة,,"[58.0971422, 23.6531557]"
شاي كرك,,"[58.1158237, 23.63461]"
محل عصائر,,"[58.1449215, 23.5876079]"
سوق ابو راشد,,"[58.1445159, 23.6453511]"
صيدلية بلقيس,,"[58.1060518, 23.6578753]"
عيادة دير ما,,"[58.1814151, 23.6487845]"
AV Library,,"[58.1640133, 23.590009]"
مقهى اللاهرمات,,"[58.3699535, 23.5936337]"
مطعم قصر الأجداد,,"[58.3699878, 23.593363]"
مغسلة سيارات,,"[58.2972802, 23.5856434]"
Global Money Exchange,,"[58.3497315, 23.5768429]"
Modern Exchange,,"[58.3523185, 23.5761881]"
Bank Muscat HQ,,"[58.293772, 23.5791955]"
ااااتتات,,"[58.2959605, 23.549242]"
مسجد الهدى,,"[58.346388, 23.5366763]"
Civil Aviation Authority Club House,,"[58.3351503, 23.6055939]"
ركن الشاي,,"[58.3708333, 23.6017465]"
NBO Airport,,"[58.2882537, 23.5860757]"
Mosque,,"[57.7035017, 23.7309871]"
چباتي هاوس,,"[57.4322118, 23.8348195]"
Baskin-Robbins,,"[57.4320089, 23.8348335]"
مدرسة ديسلي الخاصه,,"[57.4005638, 23.8302695]"
Awafi Pharmacy,,"[58.3903083, 23.5930833]"
Oman Oil,,"[58.4594561, 23.5299132]"
عمان اویل,,"[58.4915058, 23.5061885]"
مستشفى المسرة,,"[58.6011789, 23.337724]"
Coffee Shop,,"[58.3978064, 23.5848614]"
Oman UAE Xchange,,"[58.4081218, 23.5824091]"
دجاج كنتاكي,,"[58.3870045, 23.5991931]"
البنك الوطني العماني,,"[57.892359, 23.7048161]"
بنك مسقط,,"[57.8903112, 23.7000175]"
مقهى برجر,,"[57.8865255, 23.6786469]"
مقهى برجري,,"[57.8867284, 23.6788892]"
بنك صحار الدولي,,"[57.8844914, 23.6686314]"
عيادة بوشر لطب الأسنان,,"[57.8846897, 23.6691503]"
محطة وقود المها,,"[58.9341622, 22.4926275]"
سيارات الخليج,,"[54.098796, 17.0190117]"
Rajbhog Vegetarian Restaurant (Gujarati),,"[54.093548, 17.01425]"
مسجد,,"[55.7920864, 24.2767198]"
البنك الأهلي- فرع الخوير,,"[58.4261693, 23.5964421]"
Al Gharah Coffee Shop,,"[58.396035, 23.5817947]"
Urban Deli,,"[58.3957923, 23.5812491]"
مدرسة البنات من 5 - 12,,"[55.064896, 17.055992]"
police station sadah,,"[55.07127, 17.0525074]"
بريد ولاية سدح,,"[55.0652491, 17.0555605]"
مستشفى سدح,,"[55.0719734, 17.0509413]"
ماء للوضوء والشرب والتعبئة,,"[53.085849, 16.6616743]"
مركز شرطة شهب صعيب,,"[53.4363726, 16.8277213]"
Taiq Sinkhole,,"[54.622427, 17.1538295]"
محطة وقود نفط عمان,,"[58.7312563, 22.5329004]"
عيادة الرافدين للأسنان,,"[57.0691699, 23.9574643]"
البنك الاهلى فرع الخوير,,"[58.4245769, 23.5961176]"
Manual Bakery,,"[58.5407057, 23.6160639]"
Himalaya Beauty Salon,,"[58.5369896, 23.5989895]"
Grand Spa,,"[58.5343412, 23.6023638]"
Wattayah Shopping Center,,"[58.5111557, 23.6029835]"
Barber Shop,,"[58.5111651, 23.6027311]"
Al Mas,,"[58.5111734, 23.6026352]"
Al Noor Trading Market,,"[55.753042, 24.2448539]"
Fine fair,,"[56.7352252, 24.3368632]"
مركز عمان للهدايا,,"[56.7319234, 24.341892]"
مركز اللولو,,"[56.7306617, 24.3402173]"
Nesto,,"[56.7333585, 24.3387541]"
Computer Equipment & Services,,"[58.5482003, 23.5930648]"
Laundry,,"[58.5482258, 23.5930268]"
Fresh Fish Market,,"[58.5400987, 23.6008949]"
Ladies Tailoring,,"[58.4980982, 23.6221132]"
Majan World Travel,,"[58.4944215, 23.6115983]"
Refresh Spa Beauty,,"[58.4978979, 23.613829]"
Suhail Bahwan Automobiles LLC,,"[58.492717, 23.6095574]"
tyre shop,,"[56.7232857, 24.3595609]"
modern House,,"[56.7341438, 24.3509222]"
World Superior Guide partners,,"[56.7353346, 24.3486999]"
Al Samadi Sweets,,"[55.7579343, 24.2253008]"
Opera Sweet,,"[55.7574551, 24.2265932]"
Life World Medical Supplies,,"[55.7575091, 24.2263954]"
نوره هايپرماركت,,"[58.1834008, 23.6817969]"
سوق جبل علي للهدايا,,"[58.1850966, 23.6820798]"
مخبز,,"[58.171887, 23.6823175]"
الحرمين للعطور,,"[58.186869, 23.6801427]"
كهربائي سيارات,,"[58.1714936, 23.6818775]"
مواد صحية ومواد البناء,,"[57.996298, 23.6762675]"
تجارة المفروشات وورق الحائط,,"[58.0058836, 23.6792164]"
بيع وتفصيل فساتين الاعراس,,"[58.1912328, 23.6739325]"
ممتاز للاقمشة,,"[58.1910028, 23.6754025]"
يبع الإطارات ورنجات,,"[58.1003815, 23.6569063]"
Car Accessories,,"[58.1434628, 23.5904441]"
إصلاح المحاور والفرامل,,"[58.1061696, 23.6577914]"
قصرتي المطابخ,,"[58.1069266, 23.6548807]"
السنى,,"[58.366312, 23.5969992]"
مستودعات جيباس_غلا,,"[58.3585949, 23.5688481]"
TIMKEN BEARING,,"[58.3668647, 23.5755707]"
خيام للسفر والسياحة,,"[58.3798197, 23.5998719]"
سوبر ماركت,,"[58.3464445, 23.5521369]"
Laundry,,"[58.3497818, 23.5768263]"
Brands Elite,,"[58.3521439, 23.5762697]"
Digital Photos,,"[58.3668366, 23.5939681]"
Shukran Hypermarket,,"[58.369441, 23.5848702]"
عصير تايم,,"[57.4325094, 23.8353948]"
بيت الورد و الزهور و الحلويات,,"[57.4214479, 23.8189384]"
فن التزيين,,"[57.4318683, 23.8346813]"
خدلج للعطور,,"[57.4315099, 23.8343257]"
Oasis Boookshop,,"[58.3900489, 23.5928171]"
Ladies beauty salon,,"[57.8876026, 23.6684883]"
زريق للأقمشة,,"[57.8867589, 23.6851001]"
تفصيل وخياطة الملابس النسائية,,"[57.8873044, 23.6867907]"
تفصيل وخياطة الملابس العربية النسائية,,"[57.8871615, 23.6862524]"
اسواق هدايا بركا,,"[57.8871375, 23.6867418]"
ملابس ومنسوجات,,"[57.8936471, 23.7087042]"
مركز الشيخ,,"[57.892222, 23.7046538]"
شركة نقليات الخليج,,"[57.534402, 22.8724886]"
نظارات لعيونك,,"[57.8846025, 23.669044]"
سفريات دبي,,"[56.7337123, 24.3505684]"
قص وتفصيل الستائر والمفروشات,,"[56.7334405, 24.3504694]"
خالد المصنعه,,"[57.6013131, 23.7609524]"
محل كمه,,"[54.1021928, 17.0100346]"
Travel & Tourism,,"[54.1041712, 17.018569]"
Baomar,,"[54.1047156, 17.0181074]"
Al Ghazal Transport,,"[54.0967317, 17.0185833]"
ورشة إصلاح السيارات الحاجر,,"[57.0709671, 23.9897573]"
مطبعة الصقر,,"[58.5478627, 23.5931157]"
Muscat Bakery,,"[58.3961032, 23.5813932]"
Gypsum & Decoration Works,,"[54.0875977, 17.0138514]"
سوبرماركت الدينار,,"[57.0033093, 24.0415551]"
ال غبيش,,"[54.0930451, 17.0203619]"
فندق الهدوء _مطرح,,"[58.5517458, 23.6093188]"
Golden Tulip Seeb,,"[58.3039723, 23.5848298]"
منتزه شاطيء العذيبه,,"[58.3486944, 23.6049247]"
مسرح مدينة عرفان,,"[58.328028, 23.5672813]"
Centara,,"[58.3702554, 23.5864932]"
Sunken boat,,"[58.7050404, 23.5188375]"
bibi Hamriya,,"[58.508849, 23.521732]"
Somerset,,"[58.4080872, 23.5822576]"
بنايه بدر البوسعيدي,,"[57.8855105, 23.6797792]"
Sadah hospital,,"[55.0717407, 17.0509044]"
HSBC,,"[58.546322, 23.6025762]"
Al Maya supermarket,,"[58.5469527, 23.6031555]"
Overhead water Tank,,"[56.3950161, 24.8567113]"
مطعم راجن,,"[58.2283943, 23.592361]"
Juice Arabia,,"[58.2264272, 23.6068235]"
Al Sahba,,"[58.2266912, 23.6065152]"
Pizza Hut,,"[58.2254878, 23.6055983]"
بنك عمان العربي,,"[58.2470263, 23.5999291]"
Coffee Shop,,"[58.2241377, 23.6003162]"
Bellapais,,"[58.2508404, 23.584965]"
Burger King,,"[58.235672, 23.6122319]"
بنك التنمية العماني,,"[58.54709, 23.602427]"
Burger King,,"[58.5460996, 23.5958649]"
Kamat,,"[58.5462434, 23.5936582]"
Kesar Vegetarian Restaurant,,"[58.547333, 23.598854]"
Horizon Restaurant,,"[58.544729, 23.5974469]"
بنك مسقط ATM,,"[57.1683978, 23.9202748]"
Shell,,"[56.4092474, 24.8462568]"
Al Ajel Grocery,,"[55.727136, 24.0604335]"
Shate Al Raha Cafeteria,,"[55.7252477, 24.0594954]"
سوق العين القديم,,"[55.7624304, 24.2203556]"
محل الدريسات,,"[55.7755695, 24.2175629]"
محل عباية مورب,,"[58.2066321, 23.6143984]"
Aseel Shopping Center,,"[58.2263993, 23.6065322]"
الوداد للعطور,,"[58.2492641, 23.5969278]"
إي ماكس,,"[58.2466681, 23.6002061]"
Baby Shop,,"[58.2465394, 23.600152]"
هوم سنتر,,"[58.2466145, 23.5999505]"
Barber Shop,,"[58.2245011, 23.6005551]"
Making of Oman Foods,,"[58.2244345, 23.600515]"
Laundry,,"[58.224288, 23.6004365]"
Ghana Al Mawalah Shopping,,"[58.2315295, 23.5950365]"
Dubai Shopping,,"[58.2173683, 23.608922]"
MASE Retail Shop,,"[58.2506956, 23.5841489]"
أمواج,,"[58.2482345, 23.5994491]"
Laundry,,"[58.5411008, 23.6162354]"
Juma'a Al Musafir,,"[58.5427949, 23.5919061]"
Barber Shop,,"[58.5446809, 23.5957341]"
بيع مستلزمات النحل,,"[57.009678, 24.040266]"
United Oman Sky,,"[58.547454, 23.5846402]"
Mohammad Hamdan Trading,,"[58.5473794, 23.5846253]"
Jareen International,,"[58.5463971, 23.5844131]"
Mohammed Hamdan Trading,,"[58.5462835, 23.5844062]"
Television Receiver Equipment,,"[58.5470867, 23.5887047]"
Al Hammadi Modern,,"[58.5470401, 23.5887019]"
AAN2611,,"[55.765005, 24.289026]"
بيت محمد سالم,,"[55.8247602, 24.2164691]"
Mommy Lorna Baba House,,"[55.8047842, 24.2004531]"
فندق ستي سنتر,,"[58.2494147, 23.5980284]"
الطَّريقُ مُرَاقَب بِالرّادار,,"[56.3591545, 24.8512302]"
الطَّريقُ مُرَاقَب بِالرَّادار,,"[56.363676, 24.8134727]"
Liwa STP,,"[56.5014472, 24.5212321]"
Wadi kitnah,,"[56.2409138, 24.1298617]"
pakistan school sohar,,"[56.6922941, 24.2776707]"
مسجد مستشفى صحار,,"[56.6777742, 24.3282978]"
بنك مسقط صراف آلي,,"[56.6780805, 24.3279344]"
مسجد الفاروق,,"[56.6731092, 24.3277754]"
مقهى على كيفك,,"[56.671011, 24.3257222]"
Sohar international school new campus,,"[56.6697865, 24.3201011]"
مدرسة واحة المعرفة الخاصه,,"[56.6986416, 24.3236044]"
Shell,,"[56.7172264, 24.3178471]"
Oman oil,,"[56.7131445, 24.3143074]"
قيادة شرطة شمال الباطنة بصحار,,"[56.6910495, 24.3350903]"
Coffee Shop,,"[58.2314964, 23.5951743]"
مقهى شيز,,"[56.5625192, 24.5189788]"
مقهى,,"[56.5612115, 24.5281243]"
Shell,,"[56.5608075, 24.528252]"
Wadi Bat,,"[56.2867545, 24.5289079]"
نفط عمان,,"[56.8749682, 24.1423308]"
شل,,"[56.8762182, 24.1434222]"
محطة وقود المها,,"[56.8528041, 24.1307722]"
جامع المصطفى,,"[56.8581515, 24.1937518]"
جامع العبر,,"[56.8602825, 24.202232]"
مانير,,"[56.7002079, 24.3840343]"
ماكدونالدز,,"[56.7000659, 24.3844898]"
Zods Coffee مقهى زودس,,"[56.7077521, 24.4046629]"
Al Maha petrol station,,"[56.6044365, 24.4166717]"
Hungry Bunny,,"[56.6000136, 24.4144246]"
Karak Tea,,"[56.6096135, 24.4219951]"
Zaeem Foods Restaurant,,"[56.61004, 24.422187]"
Shell,,"[56.6123249, 24.4229378]"
Al Shifa Modern Pharmacy,,"[56.6096675, 24.424557]"
صيدلية مجان,,"[56.6817636, 24.3951495]"
Al Maha petrol station,,"[56.6766977, 24.3963007]"
Shell,,"[56.65955, 24.4037554]"
الوهيبي,,"[56.8480828, 24.2063637]"
جامع مجز الصغرى,,"[56.8412578, 24.2155451]"
Burger King,,"[56.8271394, 24.2329563]"
مطعم و مقهى ريف حلب,,"[56.8270211, 24.2331455]"
نفط عمان,,"[56.8278035, 24.2323826]"
Shell,,"[56.7874419, 24.2809319]"
Jama'a al-Imam Nur al-Din al-Sa'alimi Mosque,,"[58.4327359, 23.5945725]"
Texas Chicken,,"[58.419267, 23.5965285]"
Homey Restaurant,,"[58.417748, 23.5958512]"
نفط عُمان,,"[57.0047703, 24.0424833]"
مسجد,,"[57.0992557, 23.9767692]"
مدرسة اسيا بنت الحارث السعدية للتعليم الاساسي,,"[57.481735, 23.3586917]"
مركز صحي ولاية العوابي,,"[57.5397141, 23.3125612]"
مصلى العيد بالعوابي,,"[57.5217175, 23.3086115]"
Food cort,,"[55.7823526, 24.2224985]"
مركز بلاد الشهوم الصحى,,"[56.9946439, 23.3955121]"
صيدلية البندر,,"[57.2335721, 23.8975704]"
مسجد,,"[57.2235066, 23.9058494]"
مسجد الهدى,,"[56.9560513, 24.069508]"
Al Maha,,"[56.97128, 24.0524228]"
مسجد الشيخ عبدالله بن أحمد,,"[56.9638493, 24.0606796]"
مسجد,,"[56.9715525, 24.0519412]"
محطة وقود نفط عمان,,"[56.7997087, 24.0831716]"
مطعم ومقهى البرزة المميزه,,"[56.9343283, 24.0842379]"
محطة غسيل وتشحيم المركبات,,"[56.9338322, 24.0845303]"
مسجد التوحيد,,"[56.9422773, 24.0804906]"
Al Maha petrol station,,"[56.8843426, 24.1347553]"
Bank Muscat,,"[56.7362384, 24.3376372]"
Pizza Hut,,"[56.7364996, 24.3379281]"
Riyadh Restaurant,,"[56.7367189, 24.3468355]"
Bank Muscat ATM,,"[56.7452673, 24.3615374]"
Shell,,"[56.7448027, 24.3690374]"
The Dhow Marina Restaurant,,"[56.7399816, 24.3774366]"
Café Green Orange,,"[58.5808967, 23.5647389]"
جامع بعد,,"[58.3469184, 23.0981479]"
مسجد,,"[58.4728223, 22.9943217]"
مسجد,,"[58.4756976, 22.99286]"
عالم البرجر,,"[58.2476498, 22.9478771]"
مصلى العيد,,"[58.5320338, 22.6961798]"
الأحوال المدنية,,"[58.5450579, 22.7025436]"
سوق ابراء للسمك,,"[58.5430778, 22.6933498]"
مركز شرطة سناو,,"[58.027742, 22.520151]"
سوق ابراء للخضروات والفواكه,,"[58.5440702, 22.6929182]"
Restaurant kitchen &  coffee shop,,"[58.0339559, 22.50566]"
Star zero fat,,"[56.4504453, 24.7462497]"
شل,,"[56.4511848, 24.7268634]"
مجمع صحي شناص - غسيل الكلى,,"[56.4571377, 24.7003443]"
مركز شرطة شناص,,"[56.4291478, 24.7469898]"
محطة وقود نفط عمان,,"[56.4687265, 24.6829315]"
Hatta Border Oman border control,,"[56.2962601, 24.7847968]"
ROP,,"[56.3646816, 24.7924115]"
Omanoil,,"[56.3863635, 24.7894232]"
Shell,,"[56.3152624, 24.7792131]"
Al Maha petrol station,,"[56.5324835, 24.5880042]"
ROP,,"[56.4488803, 24.5816662]"
سعد بن معاذ للتعليم الأساسي ح2,,"[56.5276577, 24.6093634]"
ROP,,"[56.171238, 24.2161205]"
Picasso,,"[55.8448778, 24.0301509]"
ROP,,"[56.243514, 24.2090398]"
Al Maha,,"[56.2079601, 24.2058024]"
القرية الهندسية,,"[58.2379088, 23.5965874]"
مصرف ابوظبي الاسلامي,,"[55.5659171, 23.6407029]"
al mumtaz,,"[55.7602121, 24.221228]"
Silver Bucket Plus,,"[55.7613378, 24.2208834]"
Super Restaurant,,"[55.7652382, 24.2243464]"
Shell,,"[58.8112551, 22.4515225]"
Coffee shop,,"[58.7951028, 22.4331753]"
Al Maha,,"[59.1845489, 22.2290949]"
House of Tea,,"[59.2015144, 22.223424]"
ATK Restaurant,,"[59.2045351, 22.2240689]"
Al-Qamar Fast Food & Coffee Shop,,"[59.2021165, 22.2229324]"
Royal Flight School,,"[58.2754307, 23.5788057]"
Shell,,"[58.249584, 23.5963389]"
صيدلية أفلاج,,"[58.3813019, 23.5988846]"
Oman Tourism College,,"[58.3031855, 23.5826582]"
زاوية البرجر,,"[57.5343616, 22.8726116]"
مقهى تلال بركة الموز,,"[57.5343881, 22.8725145]"
مركز أضواء الغنتق للتسوق,,"[57.5342567, 22.8728516]"
صيدلية القلعه,,"[57.5342713, 22.8728199]"
مطعم نزوى كلاسيك,,"[57.5339474, 22.8736527]"
البيع بالتجزئه للأدوات والأواني المنزليه,,"[57.5339141, 22.8737582]"
"محطة وقود المهاء, قرن العلم",,"[57.0973267, 21.3270779]"
مقهى متحرك,,"[57.0918073, 21.3241013]"
سوق الجمعة صحار,,"[56.7217866, 24.3278993]"
Bakery,,"[58.2314767, 23.5952179]"
المرايا للحلويات والهدايا,,"[56.5611108, 24.5283893]"
دائرة البحوث غضفان,,"[56.584215, 24.4711735]"
Carrefour Market,,"[56.6964391, 24.38968]"
الميرة هايبر ماركت,,"[56.7002928, 24.3835264]"
مركز يابلاش للتسوق,,"[56.7009133, 24.383344]"
مجمع الصواري,,"[56.6999447, 24.3843118]"
واحات وادي الجزي تضامنية,,"[56.6615666, 24.3780965]"
Animal World,,"[58.4268295, 23.5941614]"
الجزيرة الدولية للتسوق,,"[57.0037172, 24.0425526]"
العبير للأزياء,,"[57.1718456, 23.9193341]"
مركز كناري,,"[56.9710078, 24.0527574]"
فاطمة سوبر ماركت,,"[56.9707793, 24.0525599]"
صحار للفواكه,,"[56.7447533, 24.3427054]"
جيوس كو,,"[56.7398948, 24.3429009]"
أورلوف,,"[56.7386169, 24.3454167]"
Hypermarket,,"[56.737483, 24.3483345]"
مدواخ العرب,,"[56.737455, 24.3481825]"
ارض الذهب - مصنع الذهب والفضة,,"[56.7366036, 24.3481781]"
بيع لوازم الخياطه و المنسوجات و الأقمشه,,"[56.7366265, 24.3518118]"
Lemon Hypermarket,,"[56.7449506, 24.3594848]"
Cobbler,,"[56.7470223, 24.3666566]"
Al Kamashki,,"[56.745982, 24.3679799]"
Jabal Al Akhdar Golden Services,,"[58.5989612, 23.5888282]"
Bishara,,"[58.5785341, 23.5661229]"
Laundry,,"[58.5787001, 23.5659869]"
البحر,,"[56.4578013, 24.7856995]"
Daiso Japan,,"[55.7821746, 24.2221244]"
خطم الشكلة,,"[55.9542391, 24.212201]"
Food stuff,,"[56.2381891, 24.2086822]"
مقهی,,"[56.2255831, 24.2075959]"
الفلاح بلازا,,"[55.7621987, 24.2238649]"
Al Mandoos,,"[55.7576046, 24.226002]"
موقع تخييم شتوي,,"[59.3012991, 21.8209856]"
بيت سالم ابو حميد لبيدعه,,"[59.3222687, 21.7739347]"
مدارس,,"[59.3134624, 21.743452]"
حاره,,"[59.3135119, 21.742339]"
Smart Shopping Center,,"[59.2033521, 22.2236989]"
Saud Bahwan Automotive LLC,,"[59.1910723, 22.223579]"
Al Askandaria,,"[59.2005594, 22.2233146]"
Foodstuff & Luxuries,,"[54.0724076, 17.0066955]"
Pro house for lightning & building materials,,"[57.5318731, 22.8745678]"
Muscat Mattress,,"[57.5350161, 22.8755109]"
الكيان الملكي للورود,,"[57.5342873, 22.8727576]"
خط صلاله للنقل البري,,"[57.533835, 22.8739702]"
الماسي للحلاقه,,"[57.5339933, 22.8735687]"
فندق المندوس,,"[56.7467751, 24.3216696]"
فندق ميركيور,,"[56.7408248, 24.3288931]"
parke sabz,,"[56.74232, 24.3318604]"
Saud Bahwan Palm Gardens,,"[56.7324323, 24.3307959]"
Wadi near Sohar,,"[56.3327946, 24.4618921]"
Wadi road,,"[56.3946526, 24.4633722]"
View,,"[56.0525189, 24.6088053]"
Gorge View,,"[56.1260716, 24.3149925]"
Wilayat Saham Welcomes you,,"[56.8779793, 24.1406212]"
Crowne Plaza Sohar,,"[56.5899059, 24.4096083]"
Wadi Hotel,,"[56.6919078, 24.391038]"
Crowne plaza Sohar,,"[56.5898127, 24.4096566]"
شقق للاجار,,"[57.4304813, 23.4358442]"
صناعية الحمراء,,"[57.2643772, 23.1148079]"
Bahla Hotel Apartment,,"[57.318151, 22.9995291]"
Lost Villages Hike,,"[57.5382744, 23.1531712]"
Bush camp Sayq,,"[57.5917693, 23.1145917]"
AAN2060,,"[55.7854, 24.22734]"
Handcraft,,"[56.7467585, 24.3599521]"
Sadah,,"[58.2695991, 22.9805408]"
Wilayat Shinas welcomes you,,"[56.4496099, 24.7435185]"
Camping and Picnic Wadi Al Qahfi,,"[56.1548557, 24.6842165]"
AAN2505,,"[55.844023, 24.030397]"
Крутой съезд,,"[53.7240806, 16.8424306]"
Historic Gate,,"[59.2690919, 22.099216]"
Historic Tower,,"[59.2754356, 22.0943438]"
"Desert, access 2wd car. pick up your dune and camp.",,"[58.869602, 22.376187]"
Camping: Turn here to access bush camp below,,"[58.8687817, 22.3920306]"
Al Andalus Hotel Apartments,,"[54.0814816, 17.0212034]"
مسجد,,"[56.5194875, 23.2151429]"
بنك عمان العربي,,"[56.4903849, 23.2158089]"
